customer_id,first_purchase_date,customer_region,acquisition_channel,customer_tenure_days,purchase_frequency,prior_spending,transaction_count,total_spending,average_discount_percent,price_increase_occurred,churned,last_transaction_date
C010631,2024-02-05,north_america,affiliate,695,3.153,347.23,6,347.23,6.67,False,False,2025-11-18
C010632,2024-07-19,europe,paid_social,530,3.446,377.52,5,377.52,10.0,False,False,2025-12-28
C010633,2024-12-22,europe,paid_social,374,4.883,274.7,5,274.7,12.0,False,False,2025-07-04
C010634,2024-05-14,north_america,paid_social,596,3.677,236.28,6,236.28,14.17,True,False,2025-12-14
C010635,2025-02-25,uk,affiliate,309,2.364,133.58,2,133.58,5.0,False,False,2025-10-07
C010636,2025-08-02,europe,influencer,151,4.838,85.98,2,85.98,0.0,False,False,2025-08-28
C010637,2025-11-09,uk,paid_social,52,8.0,59.78,2,59.78,5.0,False,False,2025-12-20
C010638,2025-02-10,north_america,organic_search,324,4.509,143.56,4,143.56,2.5,False,False,2025-09-29
C010639,2024-05-08,uk,influencer,602,2.427,259.65,4,259.65,7.5,True,False,2025-10-27
C010640,2024-08-01,europe,direct,517,1.413,135.48,2,135.48,7.5,False,False,2024-09-27
C010641,2025-09-08,north_america,direct,114,6.408,92.58,2,92.58,15.0,False,False,2025-10-10
C010642,2024-04-10,europe,paid_social,630,4.058,342.91,7,342.91,10.0,True,False,2025-11-13
C010643,2024-03-12,north_america,direct,659,6.097,659.16,11,659.16,5.91,False,False,2025-12-19
C010644,2025-01-24,uk,organic_search,341,1.071,59.99,1,59.99,0.0,False,False,2025-01-24
C010645,2024-05-06,north_america,organic_search,604,2.419,215.65,4,215.65,10.0,False,False,2024-10-25
C010646,2025-03-10,europe,influencer,296,2.468,144.17,2,144.17,10.0,True,False,2025-11-12
C010647,2024-02-07,uk,email,693,3.689,458.17,7,458.17,20.71,True,False,2025-11-08
C010648,2024-05-15,uk,paid_social,595,3.683,212.64,6,212.64,12.5,True,True,2025-11-03
C010649,2024-09-06,uk,affiliate,481,2.278,196.57,3,196.57,6.67,False,False,2025-08-19
C010650,2024-03-20,north_america,organic_search,651,9.538,822.85,17,822.85,8.82,True,False,2025-12-29
C010651,2024-11-10,uk,organic_search,416,0.878,93.99,1,93.99,0.0,False,False,2024-11-10
C010652,2024-12-02,north_america,direct,394,4.635,315.82,5,315.82,7.0,True,False,2025-07-27
C010653,2024-06-20,europe,email,559,5.227,499.97,8,499.97,10.62,False,False,2025-10-11
C010654,2025-08-16,uk,email,137,7.998,191.35,3,191.35,8.33,False,False,2025-12-29
C010655,2024-08-15,uk,influencer,503,5.083,500.1,7,500.1,14.29,True,False,2025-12-11
C010656,2024-04-19,asia_pacific,affiliate,621,2.353,341.13,4,341.13,8.75,False,True,2025-11-19
C010657,2024-03-30,north_america,direct,641,2.279,266.95,4,266.95,0.0,False,False,2025-07-23
C010658,2024-06-07,asia_pacific,paid_social,572,1.277,89.28,2,89.28,5.0,True,False,2024-07-31
C010659,2024-10-01,uk,influencer,456,5.607,337.87,7,337.87,10.71,False,False,2025-11-07
C010660,2025-06-05,uk,organic_search,209,6.99,246.16,4,246.16,5.0,False,False,2025-11-19
C010661,2025-05-13,uk,direct,232,1.574,78.38,1,78.38,20.0,False,False,2025-05-13
C010662,2025-01-06,north_america,influencer,359,7.122,358.32,7,358.32,2.86,True,False,2025-12-14
C010663,2025-10-09,uk,direct,83,4.0,49.49,1,49.49,10.0,False,False,2025-10-09
C010664,2024-07-02,north_america,direct,547,8.013,652.65,12,652.65,7.08,False,False,2025-12-26
C010665,2024-06-15,rest_of_world,organic_search,564,6.476,791.09,10,791.09,7.0,True,False,2025-12-23
C010666,2025-01-06,uk,email,359,2.035,75.08,2,75.08,5.0,False,False,2025-07-15
C010667,2024-02-26,north_america,affiliate,674,5.419,500.39,10,500.39,10.0,False,False,2025-12-18
C010668,2025-09-13,north_america,organic_search,109,6.702,60.33,2,60.33,7.5,False,False,2025-11-16
C010669,2024-03-11,north_america,paid_social,660,2.767,135.3,5,135.3,16.0,False,False,2025-09-05
C010670,2025-04-15,north_america,paid_social,260,4.214,129.32,3,129.32,8.33,False,False,2025-12-07
C010671,2024-09-25,north_america,email,462,4.744,213.49,6,213.49,13.33,False,False,2025-12-09
C010672,2025-06-02,north_america,organic_search,212,6.892,325.52,4,325.52,2.5,False,False,2025-11-26
C010673,2024-02-02,europe,paid_social,698,5.756,779.49,11,779.49,9.09,False,False,2025-12-16
C010674,2024-05-25,uk,paid_social,585,3.746,300.18,6,300.18,6.67,True,False,2025-12-13
C010675,2024-02-02,uk,direct,698,2.093,176.36,4,176.36,7.5,False,False,2025-07-24
C010676,2025-03-31,uk,influencer,275,6.641,352.63,5,352.63,2.0,False,False,2025-12-29
C010677,2024-05-23,north_america,organic_search,587,3.733,233.54,6,233.54,12.5,False,False,2025-04-26
C010678,2024-08-25,europe,email,493,4.445,461.32,6,461.32,10.0,True,False,2025-12-13
C010679,2024-05-17,europe,direct,593,9.239,1034.33,15,1034.33,7.67,False,False,2025-12-29
C010680,2024-01-09,europe,paid_social,722,2.529,142.35,5,142.35,17.0,False,False,2025-12-09
C010681,2025-07-18,rest_of_world,paid_social,166,6.601,244.8,3,244.8,13.33,True,False,2025-11-05
C010682,2025-02-13,north_america,influencer,321,3.414,160.62,3,160.62,5.0,True,False,2025-11-23
C010683,2024-05-01,uk,influencer,609,2.999,221.94,5,221.94,0.0,False,False,2025-11-06
C010684,2025-08-09,asia_pacific,organic_search,144,2.536,32.99,1,32.99,0.0,False,True,2025-08-09
C010685,2024-03-22,europe,paid_social,649,4.502,570.37,8,570.37,8.75,False,False,2025-10-27
C010686,2024-09-08,asia_pacific,paid_social,479,4.575,325.13,6,325.13,6.67,False,False,2025-12-16
C010687,2025-01-02,north_america,direct,363,1.006,66.99,1,66.99,0.0,False,False,2025-01-02
C010688,2024-07-24,uk,paid_social,525,3.479,275.49,5,275.49,7.0,False,False,2025-11-21
C010689,2025-05-16,europe,influencer,229,4.785,164.36,3,164.36,11.67,False,False,2025-12-19
C010690,2025-02-12,north_america,direct,322,1.134,35.99,1,35.99,0.0,False,False,2025-02-12
C010691,2024-04-26,rest_of_world,affiliate,614,2.379,174.51,4,174.51,12.5,True,False,2025-03-28
C010692,2025-11-19,uk,direct,42,4.0,28.79,1,28.79,20.0,False,False,2025-11-19
C010693,2024-04-01,north_america,influencer,639,4.001,368.27,7,368.27,3.57,True,False,2025-12-03
C010694,2025-06-16,north_america,affiliate,198,3.689,158.91,2,158.91,15.0,False,False,2025-10-03
C010695,2024-04-01,europe,influencer,639,9.717,948.98,17,948.98,8.53,False,False,2025-11-15
C010696,2024-10-05,north_america,email,452,1.616,93.28,2,93.28,5.0,False,False,2025-03-13
C010697,2024-05-11,uk,email,599,1.829,159.41,3,159.41,15.0,False,False,2025-10-14
C010698,2025-08-17,north_america,influencer,136,5.371,104.98,2,104.98,0.0,False,False,2025-10-29
C010699,2024-05-15,asia_pacific,paid_social,595,3.683,259.44,6,259.44,3.33,False,False,2025-10-08
C010700,2025-10-06,north_america,influencer,86,4.0,55.99,1,55.99,0.0,True,False,2025-10-06
C010701,2024-06-22,north_america,direct,557,7.213,744.29,11,744.29,11.36,False,False,2025-11-24
C010702,2024-04-11,uk,organic_search,629,1.742,343.94,3,343.94,0.0,False,False,2025-11-20
C010703,2025-03-25,uk,influencer,281,1.3,89.99,1,89.99,0.0,False,False,2025-03-25
C010704,2024-12-31,europe,paid_social,365,4.003,334.12,4,334.12,5.0,False,False,2025-08-25
C010705,2024-10-01,europe,paid_social,456,1.602,154.76,2,154.76,5.0,False,False,2025-01-04
C010706,2024-08-11,north_america,paid_social,507,4.322,292.99,6,292.99,7.5,False,False,2025-06-09
C010707,2024-03-04,north_america,paid_social,667,3.286,297.42,6,297.42,9.17,False,False,2025-10-29
C010708,2024-04-09,north_america,organic_search,631,0.579,43.99,1,43.99,0.0,False,False,2024-04-09
C010709,2025-07-25,uk,direct,159,9.189,149.74,4,149.74,8.75,False,False,2025-12-30
C010710,2024-03-30,uk,paid_social,641,3.419,247.89,6,247.89,8.33,False,False,2025-11-28
C010711,2025-08-06,uk,organic_search,147,7.454,267.94,3,267.94,10.0,True,False,2025-11-04
C010712,2024-05-07,asia_pacific,paid_social,603,1.211,80.78,2,80.78,10.0,False,False,2025-09-28
C010713,2024-06-27,north_america,direct,552,3.97,404.48,6,404.48,9.17,True,False,2025-10-27
C010714,2025-11-19,uk,influencer,42,4.0,36.99,1,36.99,0.0,True,False,2025-11-19
C010715,2024-10-19,europe,affiliate,438,2.502,144.71,3,144.71,21.67,False,False,2025-12-16
C010716,2024-08-20,north_america,influencer,498,3.667,336.03,5,336.03,5.0,True,False,2025-07-18
C010717,2025-10-07,north_america,influencer,85,4.0,32.39,1,32.39,10.0,True,False,2025-10-07
C010718,2025-01-18,north_america,organic_search,347,3.158,142.06,3,142.06,11.67,True,False,2025-12-21
C010719,2025-10-02,uk,organic_search,90,8.0,303.35,2,303.35,5.0,False,False,2025-11-23
C010720,2024-11-24,uk,paid_social,402,3.634,253.05,4,253.05,8.75,False,False,2025-07-11
C010721,2025-11-17,north_america,paid_social,44,4.0,23.99,1,23.99,25.0,False,False,2025-11-17
C010722,2025-05-15,north_america,paid_social,230,4.764,129.87,3,129.87,3.33,True,False,2025-10-12
C010723,2025-07-13,asia_pacific,influencer,171,8.544,257.76,4,257.76,6.25,False,False,2025-12-18
C010724,2024-07-19,north_america,email,530,1.378,142.36,2,142.36,7.5,False,True,2025-11-24
C010725,2025-03-02,asia_pacific,paid_social,304,3.604,182.56,3,182.56,3.33,False,False,2025-10-19
C010726,2024-11-11,north_america,affiliate,415,1.76,153.97,2,153.97,0.0,False,False,2025-05-24
C010727,2025-03-20,north_america,affiliate,286,3.831,111.47,3,111.47,10.0,False,False,2025-10-09
C010728,2024-02-12,uk,paid_social,688,2.654,271.33,5,271.33,16.0,True,False,2025-11-26
C010729,2024-06-13,europe,direct,566,4.517,255.92,7,255.92,9.29,False,False,2025-12-28
C010730,2024-03-29,uk,email,642,4.551,634.67,8,634.67,8.75,False,False,2025-07-14
C010731,2024-04-05,uk,influencer,635,4.026,303.77,7,303.77,8.57,False,False,2025-12-30
C010732,2024-10-13,asia_pacific,direct,444,1.645,202.77,2,202.77,17.5,True,False,2025-04-20
C010733,2025-03-13,uk,email,293,6.233,250.94,5,250.94,0.0,True,False,2025-11-12
C010734,2025-05-08,rest_of_world,direct,237,4.623,222.05,3,222.05,5.0,True,False,2025-11-07
C010735,2025-07-31,europe,organic_search,153,4.775,182.97,2,182.97,0.0,True,False,2025-11-20
C010736,2024-02-22,north_america,affiliate,678,2.694,290.03,5,290.03,7.0,True,False,2025-08-06
C010737,2025-02-28,north_america,direct,306,2.387,165.47,2,165.47,17.5,False,False,2025-09-29
C010738,2025-01-23,asia_pacific,paid_social,342,3.204,100.97,3,100.97,0.0,False,False,2025-09-25
C010739,2024-01-27,north_america,influencer,704,1.556,117.72,3,117.72,18.33,False,False,2025-06-27
C010740,2024-10-18,uk,direct,439,0.832,21.99,1,21.99,0.0,False,False,2024-10-18
C010741,2024-09-22,uk,direct,465,3.927,321.83,5,321.83,7.0,False,False,2025-09-10
C010742,2024-12-08,europe,paid_social,388,1.883,60.78,2,60.78,20.0,False,False,2025-01-04
C010743,2025-07-23,uk,influencer,161,4.537,81.13,2,81.13,7.5,True,False,2025-11-01
C010744,2024-08-17,north_america,influencer,501,2.187,100.27,3,100.27,15.0,True,False,2025-06-21
C010745,2024-11-20,north_america,paid_social,406,2.699,154.77,3,154.77,6.67,False,False,2025-05-06
C010746,2025-07-02,north_america,email,182,6.021,158.47,3,158.47,13.33,False,False,2025-12-28
C010747,2025-09-09,uk,paid_social,113,6.465,146.97,2,146.97,5.0,False,False,2025-11-23
C010748,2025-05-19,uk,organic_search,226,8.081,299.98,5,299.98,10.0,False,False,2025-12-26
C010749,2024-02-02,europe,influencer,698,1.57,193.36,3,193.36,6.67,True,False,2024-11-11
C010750,2024-09-29,north_america,paid_social,458,5.582,454.89,7,454.89,0.0,False,False,2025-10-07
C010751,2025-04-22,europe,organic_search,253,1.444,152.97,1,152.97,15.0,True,False,2025-04-22
C010752,2024-03-11,asia_pacific,paid_social,660,1.66,273.1,3,273.1,5.0,False,False,2025-03-08
C010753,2024-12-17,uk,paid_social,379,5.782,239.63,6,239.63,7.5,False,False,2025-11-28
C010754,2024-10-02,rest_of_world,influencer,455,1.605,115.17,2,115.17,10.0,False,False,2025-03-23
C010755,2025-05-18,uk,paid_social,227,8.045,269.32,5,269.32,4.0,False,False,2025-11-28
C010756,2024-11-29,europe,email,397,2.76,210.11,3,210.11,15.0,True,False,2025-09-29
C010757,2025-08-18,north_america,paid_social,135,10.822,222.35,4,222.35,17.5,True,False,2025-12-28
C010758,2024-06-25,north_america,influencer,554,7.252,583.49,11,583.49,8.18,True,False,2025-12-29
C010759,2024-04-01,asia_pacific,direct,639,6.859,701.01,12,701.01,11.25,True,False,2025-11-29
C010760,2025-04-22,north_america,influencer,253,2.887,179.96,2,179.96,0.0,False,False,2025-11-01
C010761,2024-12-09,north_america,paid_social,387,1.888,99.28,2,99.28,12.5,False,False,2025-07-20
C010762,2025-01-13,north_america,email,352,8.301,427.5,8,427.5,8.75,True,False,2025-12-22
C010763,2024-03-10,uk,email,661,2.21,210.24,4,210.24,15.0,False,False,2025-11-01
C010764,2024-03-23,europe,direct,648,3.946,446.5,7,446.5,1.43,False,False,2025-12-17
C010765,2025-09-13,north_america,paid_social,109,3.351,48.59,1,48.59,10.0,False,False,2025-09-13
C010766,2024-07-11,uk,paid_social,538,2.716,225.1,4,225.1,18.75,True,True,2025-12-30
C010767,2025-03-11,asia_pacific,direct,295,3.714,202.95,3,202.95,3.33,True,False,2025-10-21
C010768,2025-08-11,north_america,direct,142,2.572,23.39,1,23.39,10.0,True,False,2025-08-11
C010769,2024-06-24,uk,email,555,1.974,147.07,3,147.07,6.67,False,False,2025-11-11
C010770,2025-03-31,europe,paid_social,275,7.969,428.46,6,428.46,14.17,True,False,2025-12-03
C010771,2025-03-06,uk,email,300,6.088,235.9,5,235.9,9.0,False,False,2025-10-07
C010772,2025-01-27,uk,organic_search,338,4.322,341.14,4,341.14,8.75,True,False,2025-12-09
C010773,2024-01-05,uk,paid_social,726,0.503,53.99,1,53.99,0.0,False,False,2024-01-05
C010774,2025-01-31,north_america,direct,334,7.655,276.97,7,276.97,10.71,True,False,2025-11-28
C010775,2024-04-04,uk,organic_search,636,1.149,124.48,2,124.48,12.5,True,True,2024-12-07
C010776,2025-06-21,europe,organic_search,193,5.677,168.97,3,168.97,0.0,False,False,2025-11-22
C010777,2025-02-21,rest_of_world,email,313,1.167,43.99,1,43.99,0.0,False,False,2025-02-21
C010778,2024-10-20,uk,paid_social,437,5.851,427.75,7,427.75,15.71,False,False,2025-12-21
C010779,2024-11-28,rest_of_world,affiliate,398,3.671,303.54,4,303.54,2.5,True,False,2025-09-02
C010780,2024-03-14,rest_of_world,organic_search,657,2.78,411.62,5,411.62,11.0,True,True,2025-08-27
C010781,2024-06-01,europe,organic_search,578,3.792,275.44,6,275.44,6.67,False,False,2025-12-29
C010782,2024-07-24,north_america,paid_social,525,5.566,290.3,8,290.3,12.5,True,False,2025-10-17
C010783,2024-12-01,uk,organic_search,395,5.548,314.14,6,314.14,8.33,True,False,2025-07-21
C010784,2024-02-02,north_america,direct,698,3.14,374.7,6,374.7,1.67,False,False,2025-08-09
C010785,2024-12-21,north_america,affiliate,375,4.87,272.95,5,272.95,0.0,True,False,2025-11-30
C010786,2025-04-30,uk,paid_social,245,2.982,68.88,2,68.88,7.5,False,False,2025-11-05
C010787,2025-07-25,north_america,paid_social,159,2.297,31.49,1,31.49,10.0,False,False,2025-07-25
C010788,2024-12-22,europe,influencer,374,4.883,353.84,5,353.84,6.0,True,False,2025-11-27
C010789,2025-07-25,europe,affiliate,159,9.189,351.18,4,351.18,10.0,False,False,2025-12-31
C010790,2025-02-23,north_america,organic_search,311,5.872,280.63,5,280.63,10.0,False,True,2025-12-01
C010791,2025-07-09,north_america,email,175,8.349,273.95,4,273.95,10.0,False,False,2025-12-09
C010792,2025-07-10,uk,influencer,174,8.397,158.06,4,158.06,15.0,False,False,2025-11-29
C010793,2025-11-23,uk,organic_search,38,4.0,33.59,1,33.59,20.0,False,False,2025-11-23
C010794,2024-10-18,north_america,organic_search,439,3.328,164.55,4,164.55,10.0,True,False,2025-09-23
C010795,2024-02-21,uk,paid_social,679,1.076,191.76,2,191.76,7.5,False,False,2024-11-16
C010796,2024-08-19,north_america,paid_social,499,4.392,357.87,6,357.87,7.5,True,False,2025-12-22
C010797,2025-05-23,uk,paid_social,222,6.581,310.34,4,310.34,13.75,False,False,2025-12-18
C010798,2025-09-23,europe,direct,99,7.379,66.98,2,66.98,0.0,False,False,2025-10-29
C010799,2025-09-29,north_america,affiliate,93,3.927,21.99,1,21.99,0.0,False,False,2025-09-29
C010800,2025-08-12,uk,direct,141,10.362,251.34,4,251.34,5.0,False,False,2025-12-29
C010801,2024-04-17,north_america,paid_social,623,1.759,152.36,3,152.36,6.67,False,False,2025-06-29
C010802,2025-06-04,uk,paid_social,210,3.479,345.95,2,345.95,10.0,False,False,2025-12-15
C010803,2025-03-04,uk,influencer,302,8.466,473.82,7,473.82,7.86,True,False,2025-12-03
C010804,2024-07-28,asia_pacific,email,521,7.011,386.09,10,386.09,12.0,True,False,2025-12-16
C010805,2025-11-11,europe,influencer,50,4.0,68.99,1,68.99,0.0,False,False,2025-11-11
C010806,2025-02-09,north_america,direct,325,5.619,289.34,5,289.34,9.0,False,False,2025-09-29
C010807,2024-11-09,north_america,direct,417,8.759,602.38,10,602.38,4.0,True,False,2025-11-12
C010808,2024-09-30,uk,influencer,457,3.996,245.95,5,245.95,9.0,True,False,2025-05-13
C010809,2024-10-31,europe,paid_social,426,3.43,137.46,4,137.46,11.25,True,False,2025-04-05
C010810,2025-04-30,north_america,paid_social,245,5.963,215.55,4,215.55,11.25,True,False,2025-09-13
C010811,2025-04-29,rest_of_world,direct,246,2.97,146.98,2,146.98,0.0,False,True,2025-09-14
C010812,2024-08-05,uk,organic_search,513,3.56,257.34,5,257.34,3.0,False,False,2025-05-28
C010813,2025-02-16,uk,affiliate,318,4.594,180.71,4,180.71,8.75,False,False,2025-08-27
C010814,2025-01-04,north_america,influencer,361,2.024,81.17,2,81.17,10.0,False,False,2025-05-27
C010815,2024-09-07,north_america,direct,480,2.283,151.97,3,151.97,0.0,False,False,2024-12-22
C010816,2025-10-30,rest_of_world,influencer,62,8.0,198.37,2,198.37,5.0,True,False,2025-11-22
C010817,2025-03-07,rest_of_world,organic_search,299,4.886,437.92,4,437.92,8.75,False,True,2025-11-23
C010818,2024-02-18,asia_pacific,paid_social,682,5.891,449.88,11,449.88,4.55,True,False,2025-12-03
C010819,2025-07-01,rest_of_world,direct,183,3.992,99.78,2,99.78,5.0,False,False,2025-07-31
C010820,2025-02-03,north_america,paid_social,331,1.103,56.94,1,56.94,15.0,False,True,2025-02-03
C010821,2024-08-10,north_america,email,508,7.909,724.18,11,724.18,12.27,True,False,2025-11-30
C010822,2025-01-18,asia_pacific,influencer,347,3.158,174.97,3,174.97,0.0,False,False,2025-05-01
C010823,2024-02-21,europe,influencer,679,1.076,182.16,2,182.16,5.0,False,False,2024-12-18
C010824,2025-08-08,rest_of_world,influencer,145,5.038,92.98,2,92.98,0.0,True,False,2025-09-14
C010825,2025-06-25,asia_pacific,paid_social,189,1.933,65.98,1,65.98,0.0,False,False,2025-06-25
C010826,2024-02-06,asia_pacific,affiliate,694,3.158,311.59,6,311.59,5.83,True,False,2025-10-14
C010827,2025-03-28,north_america,organic_search,278,1.314,32.99,1,32.99,0.0,False,True,2025-03-28
C010828,2024-07-25,uk,affiliate,524,2.788,200.25,4,200.25,11.25,False,False,2025-06-28
C010829,2024-07-28,north_america,paid_social,521,6.31,610.3,9,610.3,11.11,False,False,2025-12-20
C010830,2025-10-08,uk,paid_social,84,4.0,84.78,1,84.78,20.0,False,False,2025-10-08
C010831,2024-01-10,north_america,influencer,721,2.533,398.33,5,398.33,12.0,False,False,2025-12-17
C010832,2025-04-05,europe,organic_search,270,5.411,349.73,4,349.73,15.0,False,False,2025-12-31
C010833,2024-07-26,uk,influencer,523,4.19,418.6,6,418.6,8.33,True,False,2025-09-04
C010834,2025-01-14,uk,direct,351,1.041,89.58,1,89.58,20.0,False,True,2025-01-14
C010835,2024-12-22,uk,paid_social,374,3.906,202.96,4,202.96,0.0,False,False,2025-09-04
C010836,2025-06-27,asia_pacific,organic_search,187,3.906,60.33,2,60.33,7.5,False,False,2025-12-17
C010837,2025-01-29,north_america,paid_social,336,4.348,211.44,4,211.44,8.75,True,False,2025-11-23
C010838,2024-01-26,north_america,paid_social,705,2.59,217.05,5,217.05,9.0,True,False,2025-05-13
C010839,2025-06-15,rest_of_world,direct,199,5.506,325.84,3,325.84,11.67,False,False,2025-12-11
C010840,2025-10-23,uk,paid_social,69,4.0,30.59,1,30.59,10.0,False,False,2025-10-23
C010841,2024-12-18,north_america,organic_search,378,3.865,309.78,4,309.78,7.5,False,False,2025-11-16
C010842,2025-04-12,uk,paid_social,263,1.389,35.99,1,35.99,0.0,True,False,2025-04-12
