transaction_id,customer_id,transaction_date,product_id,product_name,product_category,product_price,unit_cost,list_price,selling_price,discount_amount,discount_percent,quantity,order_value,gross_margin,customer_region,acquisition_channel,customer_tenure_days,purchase_frequency,prior_spending,price_increase_occurred,churned
T00044728,C011462,2025-11-15,P0024,Core Fleece Joggers,joggers,60.99,25.98,60.99,45.74,15.25,25.0,1,45.74,19.76,uk,influencer,601,3.646,246.44,True,True
T00044729,C011462,2025-12-08,P0016,Everyday Oversized Tee,training_tops,35.99,17.41,35.99,35.99,0.0,0.0,1,35.99,18.58,uk,influencer,624,4.097,292.18,False,True
T00044730,C011463,2025-08-29,P0001,Apex Sculpt Leggings,leggings,52.99,18.22,52.99,52.99,0.0,0.0,1,52.99,34.77,asia_pacific,organic_search,0,0.0,0.0,False,False
T00044731,C011463,2025-10-06,P0009,Motion Longline Sports Bra,sports_bras,41.99,14.37,41.99,35.69,12.6,15.0,2,71.38,42.64,asia_pacific,organic_search,38,4.0,52.99,False,False
T00044732,C011464,2025-03-02,P0026,Lift Tapered Joggers,joggers,58.99,28.66,58.99,58.99,0.0,0.0,1,58.99,30.33,europe,organic_search,0,0.0,0.0,False,False
T00044733,C011464,2025-04-01,P0039,Motion Duffel Bag,accessories,19.99,7.29,19.99,19.99,0.0,0.0,1,19.99,12.7,europe,organic_search,30,4.0,58.99,True,False
T00044734,C011464,2025-11-02,P0017,Tempo Long Sleeve Top,training_tops,33.99,16.09,33.99,23.8,20.39,30.0,2,47.59,15.41,europe,organic_search,245,2.982,78.98,False,False
T00044735,C011465,2025-10-28,P0036,Lift Zip Jacket,outerwear,93.99,37.37,93.99,79.89,14.1,15.0,1,79.89,42.52,europe,organic_search,0,0.0,0.0,False,False
T00044736,C011466,2024-08-11,P0023,Apex Slim Joggers,joggers,56.99,20.57,56.99,42.74,56.99,25.0,4,170.97,88.69,uk,influencer,0,0.0,0.0,False,False
T00044737,C011466,2024-09-15,P0038,Apex Training Cap,accessories,23.99,11.97,23.99,23.99,0.0,0.0,4,95.96,48.08,uk,influencer,35,4.0,170.97,False,False
T00044738,C011466,2024-10-05,P0001,Apex Sculpt Leggings,leggings,52.99,18.22,52.99,42.39,10.6,20.0,1,42.39,24.17,uk,influencer,55,8.0,266.93,False,False
T00044739,C011466,2024-12-28,P0020,Motion Zip Hoodie,hoodies,66.99,28.3,66.99,56.94,10.05,15.0,1,56.94,28.64,uk,influencer,139,7.883,309.32,False,False
T00044740,C011466,2025-12-29,P0030,Motion Bike Shorts,shorts,32.99,12.21,32.99,32.99,0.0,0.0,1,32.99,20.78,uk,influencer,505,2.893,366.26,False,False
T00044741,C011467,2024-11-08,P0039,Motion Duffel Bag,accessories,17.99,7.29,17.99,17.99,0.0,0.0,1,17.99,10.7,north_america,organic_search,0,0.0,0.0,False,False
T00044742,C011467,2025-10-24,P0024,Core Fleece Joggers,joggers,54.99,25.98,54.99,54.99,0.0,0.0,2,109.98,58.02,north_america,organic_search,350,1.044,17.99,False,False
T00044743,C011468,2025-04-18,P0013,Core Fitted Tank,training_tops,30.99,16.06,30.99,30.99,0.0,0.0,1,30.99,14.93,uk,paid_social,0,0.0,0.0,False,False
T00044744,C011468,2025-07-12,P0018,Apex Rest Day Hoodie,hoodies,66.99,29.78,66.99,53.59,13.4,20.0,1,53.59,23.81,uk,paid_social,85,4.0,30.99,True,False
T00044745,C011469,2025-11-25,P0027,Tempo Woven Joggers,joggers,58.99,20.55,58.99,58.99,0.0,0.0,1,58.99,38.44,uk,direct,0,0.0,0.0,False,False
T00044746,C011470,2025-08-04,P0040,Lift Wrist Wraps,accessories,21.99,10.87,21.99,19.79,4.4,10.0,2,39.58,17.84,europe,email,0,0.0,0.0,False,True
T00044747,C011470,2025-11-21,P0016,Everyday Oversized Tee,training_tops,35.99,17.41,35.99,28.79,7.2,20.0,1,28.79,11.38,europe,email,109,3.351,39.58,False,True
T00044748,C011471,2024-12-23,P0010,Lift High-Support Bra,sports_bras,34.99,13.72,34.99,34.99,0.0,0.0,1,34.99,21.27,asia_pacific,influencer,0,0.0,0.0,False,True
T00044749,C011471,2025-07-17,P0034,Core Puffer Vest,outerwear,81.99,30.49,81.99,65.59,16.4,20.0,1,65.59,35.1,asia_pacific,influencer,206,1.773,34.99,False,True
T00044750,C011471,2025-08-22,P0010,Lift High-Support Bra,sports_bras,34.99,13.72,34.99,34.99,0.0,0.0,1,34.99,21.27,asia_pacific,influencer,242,3.019,100.58,False,True
T00044751,C011471,2025-12-13,P0001,Apex Sculpt Leggings,leggings,52.99,18.22,52.99,52.99,0.0,0.0,2,105.98,69.54,asia_pacific,influencer,355,3.087,135.57,False,True
T00044752,C011472,2024-07-06,P0010,Lift High-Support Bra,sports_bras,34.99,13.72,34.99,26.24,26.24,25.0,3,78.73,37.57,uk,direct,0,0.0,0.0,False,False
T00044753,C011472,2024-08-05,P0016,Everyday Oversized Tee,training_tops,35.99,17.41,35.99,28.79,7.2,20.0,1,28.79,11.38,uk,direct,30,4.0,78.73,False,False
T00044754,C011472,2024-11-02,P0035,Motion Lightweight Jacket,outerwear,96.99,45.19,96.99,96.99,0.0,0.0,1,96.99,51.8,uk,direct,119,6.139,107.52,True,False
T00044755,C011472,2024-12-14,P0017,Tempo Long Sleeve Top,training_tops,33.99,16.09,33.99,33.99,0.0,0.0,1,33.99,17.9,uk,direct,161,6.806,204.51,False,False
T00044756,C011472,2025-03-28,P0038,Apex Training Cap,accessories,23.99,11.97,23.99,21.59,2.4,10.0,1,21.59,9.62,uk,direct,265,5.513,238.5,False,False
T00044757,C011472,2025-05-14,P0037,Core Crew Socks,accessories,21.99,7.77,21.99,18.69,6.6,15.0,2,37.38,21.84,uk,direct,312,5.853,260.09,False,False
T00044758,C011472,2025-11-16,P0016,Everyday Oversized Tee,training_tops,35.99,17.41,35.99,32.39,3.6,10.0,1,32.39,14.98,uk,direct,498,4.401,297.47,False,False
T00044759,C011473,2024-01-27,P0036,Lift Zip Jacket,outerwear,93.99,37.37,93.99,93.99,0.0,0.0,1,93.99,56.62,uk,organic_search,0,0.0,0.0,False,False
T00044760,C011473,2024-02-22,P0031,Lift Hybrid Shorts,shorts,36.99,14.39,36.99,36.99,0.0,0.0,1,36.99,22.6,uk,organic_search,26,4.0,93.99,False,False
T00044761,C011473,2024-09-15,P0015,Lift Performance Top,training_tops,32.99,16.01,32.99,32.99,0.0,0.0,1,32.99,16.98,uk,organic_search,232,3.149,130.98,False,False
T00044762,C011473,2024-10-10,P0017,Tempo Long Sleeve Top,training_tops,33.99,16.09,33.99,28.89,5.1,15.0,1,28.89,12.8,uk,organic_search,257,4.264,163.97,False,False
T00044763,C011473,2025-05-30,P0023,Apex Slim Joggers,joggers,62.99,20.57,62.99,56.69,6.3,10.0,1,56.69,36.12,uk,organic_search,489,2.988,192.86,True,False
T00044764,C011473,2025-08-20,P0035,Motion Lightweight Jacket,outerwear,89.99,45.19,89.99,80.99,27.0,10.0,3,242.97,107.4,uk,organic_search,571,3.198,249.55,False,False
T00044765,C011473,2025-11-14,P0014,Motion Crop Tee,training_tops,33.99,15.99,33.99,33.99,0.0,0.0,1,33.99,18.0,uk,organic_search,657,3.336,492.52,False,False
T00044766,C011473,2025-12-24,P0004,Lift Training Leggings,leggings,55.99,27.07,55.99,55.99,0.0,0.0,2,111.98,57.84,uk,organic_search,697,3.668,526.51,False,False
T00044767,C011474,2024-06-05,P0022,Tempo Fleece Hoodie,hoodies,70.99,23.89,70.99,70.99,0.0,0.0,2,141.98,94.2,uk,influencer,0,0.0,0.0,True,False
T00044768,C011474,2024-07-01,P0031,Lift Hybrid Shorts,shorts,36.99,14.39,36.99,36.99,0.0,0.0,1,36.99,22.6,uk,influencer,26,4.0,141.98,False,False
T00044769,C011474,2024-11-06,P0005,Contour High-Rise Leggings,leggings,43.99,18.32,43.99,39.59,8.8,10.0,2,79.18,42.54,uk,influencer,154,4.744,178.97,False,False
T00044770,C011475,2024-08-12,P0041,Tempo Water Bottle,accessories,22.99,8.72,22.99,20.69,4.6,10.0,2,41.38,23.94,europe,paid_social,0,0.0,0.0,True,False
T00044771,C011475,2024-10-15,P0036,Lift Zip Jacket,outerwear,93.99,37.37,93.99,93.99,0.0,0.0,1,93.99,56.62,europe,paid_social,64,4.0,41.38,False,False
T00044772,C011475,2025-03-17,P0020,Motion Zip Hoodie,hoodies,66.99,28.3,66.99,56.94,20.1,15.0,2,113.88,57.28,europe,paid_social,217,3.366,135.37,False,False
T00044773,C011475,2025-07-21,P0024,Core Fleece Joggers,joggers,54.99,25.98,54.99,46.74,8.25,15.0,1,46.74,20.76,europe,paid_social,343,3.195,249.25,False,False
T00044774,C011475,2025-10-01,P0009,Motion Longline Sports Bra,sports_bras,41.99,14.37,41.99,37.79,4.2,10.0,1,37.79,23.42,europe,paid_social,415,3.52,295.99,False,False
T00044775,C011475,2025-11-18,P0016,Everyday Oversized Tee,training_tops,35.99,17.41,35.99,26.99,9.0,25.0,1,26.99,9.58,europe,paid_social,463,3.944,333.78,False,False
T00044776,C011476,2024-02-07,P0036,Lift Zip Jacket,outerwear,93.99,37.37,93.99,84.59,9.4,10.0,1,84.59,47.22,europe,influencer,0,0.0,0.0,False,False
T00044777,C011476,2024-09-06,P0017,Tempo Long Sleeve Top,training_tops,33.99,16.09,33.99,33.99,0.0,0.0,1,33.99,17.9,europe,influencer,212,1.723,84.59,False,False
T00044778,C011477,2024-05-31,P0027,Tempo Woven Joggers,joggers,58.99,20.55,58.99,58.99,0.0,0.0,1,58.99,38.44,north_america,influencer,0,0.0,0.0,False,False
T00044779,C011477,2024-08-30,P0015,Lift Performance Top,training_tops,34.99,16.01,34.99,27.99,20.99,20.0,3,83.98,35.95,north_america,influencer,91,4.0,58.99,True,False
T00044780,C011477,2024-10-13,P0006,Pulse Pocket Leggings,leggings,48.99,23.2,48.99,48.99,0.0,0.0,1,48.99,25.79,north_america,influencer,135,5.411,142.97,False,False
T00044781,C011477,2024-11-16,P0041,Tempo Water Bottle,accessories,21.99,8.72,21.99,21.99,0.0,0.0,1,21.99,13.27,north_america,influencer,169,6.484,191.96,False,False
T00044782,C011477,2025-03-18,P0002,Core Flex Leggings,leggings,53.99,25.2,53.99,48.59,10.8,10.0,2,97.18,46.78,north_america,influencer,291,5.021,213.95,False,False
T00044783,C011477,2025-09-05,P0018,Apex Rest Day Hoodie,hoodies,59.99,29.78,59.99,59.99,0.0,0.0,1,59.99,30.21,north_america,influencer,462,3.953,311.13,False,False
T00044784,C011477,2025-11-23,P0028,Apex Training Shorts,shorts,30.99,15.11,30.99,27.89,12.4,10.0,4,111.56,51.12,north_america,influencer,541,4.051,371.12,False,False
T00044785,C011478,2024-01-21,P0026,Lift Tapered Joggers,joggers,58.99,28.66,58.99,50.14,8.85,15.0,1,50.14,21.48,uk,email,0,0.0,0.0,False,False
T00044786,C011478,2025-03-31,P0022,Tempo Fleece Hoodie,hoodies,66.99,23.89,66.99,66.99,0.0,0.0,2,133.98,86.2,uk,email,435,0.84,50.14,False,False
T00044787,C011478,2025-11-02,P0024,Core Fleece Joggers,joggers,54.99,25.98,54.99,54.99,0.0,0.0,1,54.99,29.01,uk,email,651,1.122,184.12,False,False
T00044788,C011479,2025-11-13,P0039,Motion Duffel Bag,accessories,17.99,7.29,17.99,14.39,3.6,20.0,1,14.39,7.1,north_america,paid_social,0,0.0,0.0,False,False
T00044789,C011479,2025-12-26,P0035,Motion Lightweight Jacket,outerwear,89.99,45.19,89.99,89.99,0.0,0.0,1,89.99,44.8,north_america,paid_social,43,4.0,14.39,False,False
T00044790,C011480,2025-08-19,P0028,Apex Training Shorts,shorts,30.99,15.11,30.99,27.89,3.1,10.0,1,27.89,12.78,north_america,organic_search,0,0.0,0.0,False,False
T00044791,C011480,2025-09-24,P0026,Lift Tapered Joggers,joggers,58.99,28.66,58.99,58.99,0.0,0.0,1,58.99,30.33,north_america,organic_search,36,4.0,27.89,False,False
T00044792,C011480,2025-12-02,P0023,Apex Slim Joggers,joggers,56.99,20.57,56.99,51.29,5.7,10.0,1,51.29,30.72,north_america,organic_search,105,6.957,86.88,False,False
T00044793,C011480,2025-12-31,P0026,Lift Tapered Joggers,joggers,58.99,28.66,58.99,58.99,0.0,0.0,1,58.99,30.33,north_america,organic_search,134,8.177,138.17,False,False
T00044794,C011481,2024-03-20,P0021,Lift Oversized Hoodie,hoodies,70.99,26.7,70.99,53.24,17.75,25.0,1,53.24,26.54,europe,affiliate,0,0.0,0.0,False,False
T00044795,C011481,2024-04-30,P0014,Motion Crop Tee,training_tops,33.99,15.99,33.99,33.99,0.0,0.0,1,33.99,18.0,europe,affiliate,41,4.0,53.24,False,False
T00044796,C011481,2024-05-25,P0009,Motion Longline Sports Bra,sports_bras,41.99,14.37,41.99,41.99,0.0,0.0,1,41.99,27.62,europe,affiliate,66,8.0,87.23,False,False
T00044797,C011481,2024-06-26,P0009,Motion Longline Sports Bra,sports_bras,41.99,14.37,41.99,35.69,6.3,15.0,1,35.69,21.32,europe,affiliate,98,11.181,129.22,False,False
T00044798,C011481,2024-12-29,P0017,Tempo Long Sleeve Top,training_tops,33.99,16.09,33.99,23.79,30.59,30.0,3,71.38,23.11,europe,affiliate,284,5.144,164.91,False,False
T00044799,C011482,2025-02-19,P0018,Apex Rest Day Hoodie,hoodies,59.99,29.78,59.99,53.99,6.0,10.0,1,53.99,24.21,europe,paid_social,0,0.0,0.0,False,False
T00044800,C011482,2025-03-20,P0005,Contour High-Rise Leggings,leggings,43.99,18.32,43.99,43.99,0.0,0.0,1,43.99,25.67,europe,paid_social,29,4.0,53.99,False,False
T00044801,C011482,2025-10-09,P0039,Motion Duffel Bag,accessories,17.99,7.29,17.99,14.39,3.6,20.0,1,14.39,7.1,europe,paid_social,232,3.149,97.98,False,False
T00044802,C011483,2025-10-21,P0037,Core Crew Socks,accessories,21.99,7.77,21.99,21.99,0.0,0.0,1,21.99,14.22,asia_pacific,direct,0,0.0,0.0,False,False
T00044803,C011483,2025-11-27,P0009,Motion Longline Sports Bra,sports_bras,41.99,14.37,41.99,41.99,0.0,0.0,1,41.99,27.62,asia_pacific,direct,37,4.0,21.99,False,False
T00044804,C011484,2025-03-28,P0031,Lift Hybrid Shorts,shorts,39.99,14.39,39.99,35.99,4.0,10.0,1,35.99,21.6,north_america,influencer,0,0.0,0.0,True,False
T00044805,C011484,2025-08-13,P0025,Motion Training Joggers,joggers,48.99,25.3,48.99,39.19,9.8,20.0,1,39.19,13.89,north_america,influencer,138,2.647,35.99,False,False
T00044806,C011484,2025-10-20,P0005,Contour High-Rise Leggings,leggings,43.99,18.32,43.99,43.99,0.0,0.0,1,43.99,25.67,north_america,influencer,206,3.546,75.18,False,False
T00044807,C011485,2024-02-15,P0033,Apex Training Jacket,outerwear,83.99,43.34,83.99,71.39,12.6,15.0,1,71.39,28.05,rest_of_world,direct,0,0.0,0.0,False,False
T00044808,C011485,2025-01-16,P0027,Tempo Woven Joggers,joggers,58.99,20.55,58.99,50.14,8.85,15.0,1,50.14,29.59,rest_of_world,direct,336,1.087,71.39,False,False
T00044809,C011485,2025-03-31,P0009,Motion Longline Sports Bra,sports_bras,41.99,14.37,41.99,41.99,0.0,0.0,1,41.99,27.62,rest_of_world,direct,410,1.782,121.53,False,False
T00044810,C011485,2025-10-06,P0018,Apex Rest Day Hoodie,hoodies,59.99,29.78,59.99,59.99,0.0,0.0,1,59.99,30.21,rest_of_world,direct,599,1.829,163.52,False,False
T00044811,C011486,2025-04-22,P0003,Motion Seamless Leggings,leggings,54.99,20.19,54.99,54.99,0.0,0.0,1,54.99,34.8,europe,influencer,0,0.0,0.0,False,False
T00044812,C011486,2025-08-12,P0031,Lift Hybrid Shorts,shorts,36.99,14.39,36.99,29.59,14.8,20.0,2,59.18,30.4,europe,influencer,112,3.261,54.99,False,False
T00044813,C011486,2025-09-06,P0030,Motion Bike Shorts,shorts,32.99,12.21,32.99,29.69,6.6,10.0,2,59.38,34.96,europe,influencer,137,5.332,114.17,False,False
T00044814,C011486,2025-10-16,P0004,Lift Training Leggings,leggings,55.99,27.07,55.99,55.99,0.0,0.0,3,167.97,86.76,europe,influencer,177,6.191,173.55,False,False
T00044815,C011487,2025-05-11,P0008,Core Strappy Sports Bra,sports_bras,37.99,14.0,37.99,32.29,5.7,15.0,1,32.29,18.29,north_america,influencer,0,0.0,0.0,False,False
T00044816,C011487,2025-06-05,P0028,Apex Training Shorts,shorts,30.99,15.11,30.99,30.99,0.0,0.0,2,61.98,31.76,north_america,influencer,25,4.0,32.29,False,False
T00044817,C011487,2025-08-19,P0041,Tempo Water Bottle,accessories,21.99,8.72,21.99,21.99,0.0,0.0,2,43.98,26.54,north_america,influencer,100,7.305,94.27,False,False
T00044818,C011487,2025-09-26,P0029,Core Running Shorts,shorts,35.99,16.04,35.99,32.39,3.6,10.0,1,32.39,16.35,north_america,influencer,138,7.94,138.25,False,False
T00044819,C011487,2025-11-05,P0034,Core Puffer Vest,outerwear,89.99,30.49,89.99,62.99,27.0,30.0,1,62.99,32.5,north_america,influencer,178,8.208,170.64,True,False
T00044820,C011487,2025-12-13,P0001,Apex Sculpt Leggings,leggings,52.99,18.22,52.99,52.99,0.0,0.0,1,52.99,34.77,north_america,influencer,216,8.455,233.63,False,False
T00044821,C011488,2025-01-30,P0037,Core Crew Socks,accessories,21.99,7.77,21.99,18.69,3.3,15.0,1,18.69,10.92,rest_of_world,influencer,0,0.0,0.0,False,False
T00044822,C011488,2025-04-12,P0002,Core Flex Leggings,leggings,53.99,25.2,53.99,43.19,10.8,20.0,1,43.19,17.99,rest_of_world,influencer,72,4.0,18.69,False,False
T00044823,C011488,2025-06-04,P0015,Lift Performance Top,training_tops,32.99,16.01,32.99,32.99,0.0,0.0,1,32.99,16.98,rest_of_world,influencer,125,5.844,61.88,False,False
T00044824,C011488,2025-10-10,P0035,Motion Lightweight Jacket,outerwear,89.99,45.19,89.99,89.99,0.0,0.0,1,89.99,44.8,rest_of_world,influencer,253,4.331,94.87,False,False
T00044825,C011489,2024-09-21,P0007,Apex Support Sports Bra,sports_bras,31.99,14.19,31.99,28.79,6.4,10.0,2,57.58,29.2,asia_pacific,paid_social,0,0.0,0.0,False,False
T00044826,C011489,2024-11-23,P0012,Apex Training Tee,training_tops,33.99,15.36,33.99,33.99,0.0,0.0,1,33.99,18.63,asia_pacific,paid_social,63,4.0,57.58,False,False
T00044827,C011489,2025-03-06,P0020,Motion Zip Hoodie,hoodies,66.99,28.3,66.99,50.24,16.75,25.0,1,50.24,21.94,asia_pacific,paid_social,166,4.401,91.57,False,False
T00044828,C011489,2025-04-07,P0010,Lift High-Support Bra,sports_bras,34.99,13.72,34.99,29.74,10.5,15.0,2,59.48,32.04,asia_pacific,paid_social,198,5.534,141.81,False,False
T00044829,C011489,2025-07-22,P0022,Tempo Fleece Hoodie,hoodies,66.99,23.89,66.99,60.29,6.7,10.0,1,60.29,36.4,asia_pacific,paid_social,304,4.806,201.29,False,False
T00044830,C011489,2025-10-18,P0015,Lift Performance Top,training_tops,32.99,16.01,32.99,24.74,8.25,25.0,1,24.74,8.73,asia_pacific,paid_social,392,4.659,261.58,False,False
T00044831,C011490,2024-08-30,P0008,Core Strappy Sports Bra,sports_bras,37.99,14.0,37.99,37.99,0.0,0.0,1,37.99,23.99,uk,organic_search,0,0.0,0.0,False,False
T00044832,C011490,2024-12-03,P0041,Tempo Water Bottle,accessories,21.99,8.72,21.99,18.69,3.3,15.0,1,18.69,9.97,uk,organic_search,95,3.845,37.99,False,False
T00044833,C011490,2025-02-12,P0018,Apex Rest Day Hoodie,hoodies,59.99,29.78,59.99,44.99,15.0,25.0,1,44.99,15.21,uk,organic_search,166,4.401,56.68,False,False
T00044834,C011491,2024-11-16,P0012,Apex Training Tee,training_tops,33.99,15.36,33.99,27.19,13.6,20.0,2,54.38,23.66,asia_pacific,direct,0,0.0,0.0,False,False
T00044835,C011491,2024-12-27,P0001,Apex Sculpt Leggings,leggings,58.99,18.22,58.99,53.09,11.8,10.0,2,106.18,69.74,asia_pacific,direct,41,4.0,54.38,True,False
T00044836,C011491,2025-05-17,P0027,Tempo Woven Joggers,joggers,58.99,20.55,58.99,58.99,0.0,0.0,1,58.99,38.44,asia_pacific,direct,182,4.014,160.56,False,False
T00044837,C011491,2025-08-09,P0030,Motion Bike Shorts,shorts,32.99,12.21,32.99,28.04,9.9,15.0,2,56.08,31.66,asia_pacific,direct,266,4.119,219.55,False,False
T00044838,C011491,2025-11-16,P0017,Tempo Long Sleeve Top,training_tops,33.99,16.09,33.99,33.99,0.0,0.0,1,33.99,17.9,asia_pacific,direct,365,4.003,275.63,False,False
T00044839,C011492,2024-08-28,P0023,Apex Slim Joggers,joggers,56.99,20.57,56.99,56.99,0.0,0.0,1,56.99,36.42,uk,direct,0,0.0,0.0,False,False
T00044840,C011492,2025-04-18,P0005,Contour High-Rise Leggings,leggings,43.99,18.32,43.99,35.19,8.8,20.0,1,35.19,16.87,uk,direct,233,1.568,56.99,False,False
T00044841,C011492,2025-05-29,P0008,Core Strappy Sports Bra,sports_bras,37.99,14.0,37.99,37.99,0.0,0.0,1,37.99,23.99,uk,direct,274,2.666,92.18,False,False
T00044842,C011492,2025-08-28,P0016,Everyday Oversized Tee,training_tops,35.99,17.41,35.99,32.39,3.6,10.0,1,32.39,14.98,uk,direct,365,3.002,130.17,False,False
T00044843,C011492,2025-10-09,P0007,Apex Support Sports Bra,sports_bras,31.99,14.19,31.99,23.99,8.0,25.0,1,23.99,9.8,uk,direct,407,3.59,162.56,False,False
T00044844,C011492,2025-11-05,P0012,Apex Training Tee,training_tops,33.99,15.36,33.99,33.99,0.0,0.0,2,67.98,37.26,uk,direct,434,4.208,186.55,False,False
T00044845,C011492,2025-12-21,P0027,Tempo Woven Joggers,joggers,58.99,20.55,58.99,53.09,5.9,10.0,1,53.09,32.54,uk,direct,480,4.566,254.53,False,False
T00044846,C011493,2025-01-08,P0010,Lift High-Support Bra,sports_bras,34.99,13.72,34.99,34.99,0.0,0.0,3,104.97,63.81,north_america,paid_social,0,0.0,0.0,False,False
T00044847,C011494,2025-05-05,P0008,Core Strappy Sports Bra,sports_bras,37.99,14.0,37.99,37.99,0.0,0.0,1,37.99,23.99,rest_of_world,email,0,0.0,0.0,False,False
T00044848,C011495,2024-08-27,P0036,Lift Zip Jacket,outerwear,93.99,37.37,93.99,93.99,0.0,0.0,1,93.99,56.62,north_america,influencer,0,0.0,0.0,False,False
T00044849,C011495,2024-10-17,P0004,Lift Training Leggings,leggings,55.99,27.07,55.99,55.99,0.0,0.0,1,55.99,28.92,north_america,influencer,51,4.0,93.99,False,False
T00044850,C011495,2024-12-05,P0001,Apex Sculpt Leggings,leggings,58.99,18.22,58.99,58.99,0.0,0.0,1,58.99,40.77,north_america,influencer,100,7.305,149.98,True,False
T00044851,C011495,2025-01-25,P0012,Apex Training Tee,training_tops,35.99,15.36,35.99,35.99,0.0,0.0,1,35.99,20.63,north_america,influencer,151,7.257,208.97,True,False
T00044852,C011495,2025-04-27,P0030,Motion Bike Shorts,shorts,34.99,12.21,34.99,31.49,3.5,10.0,1,31.49,19.28,north_america,influencer,243,6.012,244.96,True,False
T00044853,C011495,2025-09-19,P0009,Motion Longline Sports Bra,sports_bras,41.99,14.37,41.99,37.79,8.4,10.0,2,75.58,46.84,north_america,influencer,388,4.707,276.45,False,False
T00044854,C011496,2025-09-21,P0039,Motion Duffel Bag,accessories,17.99,7.29,17.99,17.99,0.0,0.0,1,17.99,10.7,uk,paid_social,0,0.0,0.0,False,False
T00044855,C011496,2025-11-05,P0027,Tempo Woven Joggers,joggers,58.99,20.55,58.99,47.19,11.8,20.0,1,47.19,26.64,uk,paid_social,45,4.0,17.99,False,False
T00044856,C011496,2025-12-18,P0003,Motion Seamless Leggings,leggings,54.99,20.19,54.99,49.49,5.5,10.0,1,49.49,29.3,uk,paid_social,88,8.0,65.18,False,False
T00044857,C011497,2025-01-12,P0007,Apex Support Sports Bra,sports_bras,31.99,14.19,31.99,31.99,0.0,0.0,1,31.99,17.8,rest_of_world,organic_search,0,0.0,0.0,False,False
T00044858,C011497,2025-07-11,P0032,Tempo Woven Shorts,shorts,39.99,17.53,39.99,39.99,0.0,0.0,1,39.99,22.46,rest_of_world,organic_search,180,2.029,31.99,False,False
T00044859,C011497,2025-08-16,P0014,Motion Crop Tee,training_tops,33.99,15.99,33.99,33.99,0.0,0.0,2,67.98,36.0,rest_of_world,organic_search,216,3.382,71.98,False,False
T00044860,C011497,2025-09-10,P0038,Apex Training Cap,accessories,23.99,11.97,23.99,23.99,0.0,0.0,1,23.99,12.02,rest_of_world,organic_search,241,4.547,139.96,False,False
T00044861,C011497,2025-10-29,P0023,Apex Slim Joggers,joggers,56.99,20.57,56.99,56.99,0.0,0.0,1,56.99,36.42,rest_of_world,organic_search,290,5.038,163.95,False,False
T00044862,C011498,2025-10-26,P0023,Apex Slim Joggers,joggers,56.99,20.57,56.99,45.59,11.4,20.0,1,45.59,25.02,uk,organic_search,0,0.0,0.0,False,False
